lipid,type,mean1,mean2,logFC,logCPM,LR,PValue,FDR,Z1_sum,Z2_sum,Z3_sum,Z4_sum,Z5_sum,K1_sum,K2_sum,K3_sum
TG(18:0_20:3_22:6),TG,391528,597113.3333333334,0.1517870065943516,3.217994663449478,0.0998727183159609,0.7519824305210456,0.9957257652147417,477180,352860,351160,432840,343600,636720,733680,420940
TG(18:0_20:4_20:4),TG,3941914,5643533.333333333,0.0655186224041424,6.515633158926733,0.018522428906251776,0.891744496021762,0.9957257652147417,4371300,3920300,3471150,4883500,3063320,4915400,6141100,5874100
TG(18:0_20:4_22:6),TG,3821040,4428600,-0.22873959753419498,6.350335386059891,0.22176829849619045,0.637695854225889,0.9957257652147417,3445400,3360200,3874100,4538500,3887000,4428400,5233400,3624000
TG(18:0_22:4_22:6),TG,461468,596953.3333333334,-0.06555895209485668,3.35465257288095,0.018405594789308144,0.8920843621249889,0.9957257652147417,463720,338460,507620,566320,431220,470680,700240,619940
TG(18:0_22:6_22:6),TG,1174242,1403333.3333333333,-0.17579044989516687,4.65885462352872,0.13143084778168035,0.7169530757165028,0.9957257652147417,1153700,794810,1320800,1373900,1228000,1287800,1615200,1307000
TG(18:1_18:1_22:1),TG,288016.8,491966.6666666667,0.3120513773748797,2.8440948709768423,0.42545320243325935,0.5142284683570255,0.9957257652147417,365630,255702,265130,275432,278190,388710,631050,456140
TG(18:1_18:1_22:6),TG,3100136,5146666.666666667,0.26619816667497515,6.26098108190371,0.3089427337069157,0.5783296919259328,0.9957257652147417,3899800,3686200,1642900,4563800,1707980,5177200,5811800,4451000
TG(18:1_18:1_24:1),TG,82128.86,127661.33333333333,0.1880742618599281,0.9755896764094194,0.1536145228819008,0.6951048476247292,0.9957257652147417,77450.3,91541,50069,106232,85352,115088,142730,125166
TG(18:1_18:2_18:2),TG,734718,964043.3333333334,-0.05635089884209693,4.051173641425491,0.013605499829470347,0.9071432656482078,0.9957257652147417,1063230,600980,648310,754150,606920,762140,774970,1355020
TG(18:1_20:1_18:2),TG,301080,425080,0.027780201533478457,2.810982853982171,0.0033228412648891315,0.9540321282409995,0.9957257652147417,421680,333670,217700,229310,303040,483570,411690,379980
TG(18:1_20:1_20:2),TG,51913,70751.33333333333,-0.009774481904536853,0.5152623302984971,4.1045313070386946e-4,0.9838362494686581,0.9957257652147417,50366,52696,64212,57262,35029,81511,78156,52587
TG(18:1_20:1_20:4),TG,476212,575713.3333333334,-0.21325967118147,3.402819318551638,0.1929611236782982,0.6604634427411935,0.9957257652147417,651610,565040,255620,539330,369460,643400,929570,154170
TG(18:1_20:1_22:4),TG,116122.4,140373.33333333334,-0.2027444501397509,1.3560356201129251,0.1745167515248589,0.6761284330207598,0.9957257652147417,209420,111200,59874,125420,74698,137650,159560,123910
TG(18:1_22:6_22:6),TG,735636,951643.3333333334,-0.06789140539830452,4.033059150689636,0.019735545419534817,0.8882781804995685,0.9957257652147417,792900,653510,556440,945120,730210,1013400,947110,894420
TG(18:2_20:4_22:6),TG,247685.4,318040,-0.06625549698166172,2.455269832875166,0.01879754816663959,0.8909484715905692,0.9957257652147417,204107,198129,288445,268846,278900,415840,261760,276520
TG(18:3_18:0_18:1),TG,1474940,1827400,-0.14858929592471212,8.135029830285017,0.0940654125677266,0.7590710812796343,0.9957257652147417,1748000,1545000,1159800,1537500,1384400,1925500,1900500,1656200
TG(19:0_18:1_18:1),TG,211830,211674.37333333332,-0.4477255992742932,2.801832313265826,0.8368345708618441,0.36030365723591223,0.9957257652147417,207822,234784,186331,227587,202626,197938.12,169834,267251
TG(2:0_2:0_18:0),TG,3772.764,971.4452333333334,-2.5355580217876597,-1.4775444619691336,21.911596809848618,2.8550336578177758e-6,3.502174620256472e-4,18334,240.02,0,289.8,0,766.43,2142.3,5.6057
TG(20:0_18:1_18:1),TG,656048,1306546.6666666667,0.49796590045077044,4.791402818238018,1.092041110543514,0.29601940689535533,0.9957257652147417,632100,1068940,408360,489160,681680,813660,1951620,1154360
TG(20:4_20:4_22:6),TG,167968,175133,-0.3631468232226907,1.7988807534493059,0.5538652907139272,0.45674262538274396,0.9957257652147417,148330,140320,208800,222800,119590,214810,96089,214500
TG(20:4_22:6_22:6),TG,174382,236826.66666666666,0.024091173199391747,1.9680415361597963,0.0024990077475539607,0.9601302962489278,0.9957257652147417,156880,100310,189830,241030,183860,229010,247440,234030
TG(22:0_18:1_18:1),TG,145056.04,175401,-0.16811260642950449,2.561371693124999,0.12025633397230617,0.7287566408348332,0.9957257652147417,136386,137073,97978.2,182116,171727,253502,204458,68243
TG(22:6_22:6_22:6),TG,94809.2,113940,-0.17027717165545853,1.0377784880276935,0.12335454853802402,0.7254243105921856,0.9957257652147417,91277,74415,108020,110780,89554,121970,113790,106060
TG(23:0_18:1_18:1),TG,47143.2,67942.66666666667,0.07040321301144914,0.8105617530388168,0.021391032351592898,0.8837187194679181,0.9957257652147417,54652,50133,37268,61293,32370,46446,75763,81619
TG(24:0_18:1_18:1),TG,156479.6,192740.66666666666,-0.133611370548409,2.045777685346074,0.0761272440674805,0.782615918106869,0.9957257652147417,94206,166866,155478,147888,217960,168364,183520,226338
TG(27:0_5:0_20:4),TG,1361014,832033.3333333334,-1.1843765049873867,4.658210404288118,5.508008548000539,0.018929588523435924,0.4781298384269787,2198300,1530200,183170,1914000,979400,278600,1143700,1073800
TG(40:4_18:0),TG,125196.8,198856.66666666666,0.23645805308419388,1.654899431948412,0.24340935283730136,0.6217544720888728,0.9957257652147417,156200,66084,112980,152560,138160,162890,235170,198510
TG(40:6_18:0),TG,144706.6,195257.33333333334,0.004211489899816564,1.7022827201619894,7.653202596313857e-5,0.9930199886788321,0.9957257652147417,121899,115443,134164,161865,190162,153399,207453,224920
TG(50:8_28:8),TG,214108,248383.33333333334,-0.20550138282979785,2.1866563779873083,0.17926565813348017,0.6720050832568243,0.9957257652147417,176970,153850,232820,322200,184700,180360,241330,323460
TG(82:9),TG,1117900,870940,-0.8123124305539965,8.457386816504382,2.677215499826117,0.10179357695048953,0.9957257652147417,1046700,1225200,1050200,1176200,1091200,779540,909270,924010
TG(O-12:1_6:0_20:4),TG,3496920,4934100,0.055999120710083033,6.323036195366221,0.013524115751431864,0.9074201494975078,0.9957257652147417,3621400,2917800,2580500,4225200,4139700,2889900,6322600,5589800
TG(O-13:0_16:0_3:0),TG,13323368,17237333.333333332,-0.05222224651571125,10.074129520570496,0.011687803023793686,0.9139083223480919,0.9957257652147417,7602640,11819350,16845350,14028900,16320600,15893520,15290060,20528420
TG(O-13:0_5:0_20:4),TG,42651800,63027000,0.12364841632779289,9.961919102716502,0.06617773507913174,0.796985529058584,0.9957257652147417,41821000,35401000,44277000,44835000,46925000,58673000,67657000,62751000
TG(O-13:1_5:0_20:3),TG,847402,1513553.3333333333,0.3955686188376676,4.4503592137503425,0.6862188282247406,0.40745348284098304,0.9957257652147417,259020,901200,1206100,532490,1338200,710560,2045400,1784700
TG(O-15:0_3:0_18:0),TG,2667640,4396633.333333333,0.2839892852302256,10.42078486265159,0.351915581374342,0.5530307638554898,0.9957257652147417,1176300,3168600,2464400,2878500,3650400,4033600,4742200,4414100
TG(O-15:0_3:0_20:3),TG,33261.12,146034.33333333334,1.7483855074030341,0.44140435876727746,13.699221824614433,2.145433657286501e-4,0.014354901561480587,5277.2,25863,6797.4,74564,53804,89603,215180,133320
TG(O-15:1_18:1_3:0),TG,8438147.2,16333890,0.5230871483138444,7.811021421758317,1.2061725110262724,0.272091473221804,0.9957257652147417,7465500,5255400,11485256,8434630,9549950,16031530,18264690,14705450
TG(O-15:1_20:1_3:0),TG,528733.2,1237276.6666666667,0.7890809221517255,3.9884885902483633,2.768702283200385,0.09612406246696142,0.9957257652147417,455556,456610,226590,839040,665870,1201730,1969770,540330
TG(O-15:1_3:0_18:1),TG,2990680,6038100,0.5746600584461986,6.344496915764157,1.4585133309197986,0.2271668135303849,0.9957257652147417,3074200,1846300,4201200,1594600,4237100,5722700,6651700,5739900
TG(O-16:0_16:0_20:4),TG,89738.7,158319,0.3620102700854698,1.3280404587586214,0.5738661404904528,0.4487266921407186,0.9957257652147417,113490,91449,75996,88833,78925.5,238520,134940,101497
TG(O-16:0_16:0_22:4),TG,188621.2,258109,-0.03830279133170405,2.1223402044264876,0.006292875346523452,0.9367720176263661,0.9957257652147417,282060,236840,123805,196882,103519,148347,359520,266460
TG(O-16:1_18:0_22:3),TG,18293.64,37082.333333333336,0.5274364693249347,-0.609672832077185,1.2262999996186466,0.26812780861606933,0.9957257652147417,26603,26730,7716.6,8331.6,22087,22911,39815,48521
TG(O-18:0_16:0_22:6),TG,170498,135736.33333333334,-0.7832276954929488,1.7255955909142733,2.494889851445464,0.11421636693790986,0.9957257652147417,133450,238940,148700,209020,122380,235250,87867,84092
TG(O-18:1_16:0_18:1),TG,378968,554000,0.10178888935771055,3.140109044040562,0.044794722284788646,0.832381942082331,0.9957257652147417,454950,277510,360540,437420,364420,416770,703570,541660
TG(O-18:1_16:0_22:6),TG,347970,373783.3333333333,-0.35749660752770246,2.8759171474004903,0.5369834990627527,0.4636855578393646,0.9957257652147417,379600,381180,387380,393370,198320,424560,367040,329750
TG(O-30:3_3:0_5:0),TG,413780,944673.3333333334,0.7574855624591054,3.5498619368801108,2.5491606934570483,0.11035286393160923,0.9957257652147417,332150,327600,448960,400590,559600,644320,1133300,1056400
TG(O-38:4_16:0),TG,69579.4,81727.66666666667,-0.2152660305764785,0.5994585948815467,0.1965743021994637,0.6575002966202926,0.9957257652147417,10930,121130,66976,80912,67949,56959,54994,133230
TG(O-38:5_16:0),TG,311705.32,412537,-0.04692368969905391,2.810886952588946,0.009439657154374337,0.9226010022930704,0.9957257652147417,353410,304012,244124.6,393285,263695,410563,458308,368740
TG(O-40:6_16:0),TG,215941.6,135954,-1.105956625787425,1.9736565806509467,4.837257123598333,0.02785116001713613,0.6028956991944763,239720,238940,76748,326830,197470,235250,88517,84095
