LipidMolec,LipidMolecGroup,ClassKey,SubClassKey,FAKey,FAGroupKey,CalcMass,BaseRt,MolFormula,MainIon,IonCnt,IsoCnt,PDBCnt,TotalSmpIDRate(%),TotalGrade,Z1_sum,Z2_sum,Z3_sum,Z4_sum,Z5_sum,K1_sum,K2_sum,K3_sum,blank_sum
DG(18:0_20:4),DG(38:4),DG,diacyl,(18:0_20:4),(38:4),644.538,26.5035,C41 H72 O5,M+NH4,3,5,1,53.85,A,152550667,130681237,154459013,124284206,99614843,180996940,99239155,238400420,4010.0908790000003
DG(18:0_22:3),DG(40:3),DG,diacyl,(18:0_22:3),(40:3),674.5849,33.8361,C43 H78 O5,M+NH4,1,1,1,23.08,A,63910,118932,135513,163028,166838,375380,443220,220924,400.97
DG(18:0_22:4),DG(40:4),DG,diacyl,(18:0_22:4),(40:4),672.5693,29.8097,C43 H76 O5,M+NH4,1,2,1,53.85,A,3234417,4078689,5937929,3958710,9773380,7083504,13332672,10913580,0
DG(18:0_22:6),DG(40:6),DG,diacyl,(18:0_22:6),(40:6),668.538,25.2896,C43 H72 O5,M+NH4,1,2,1,30.77,A,5992240,5020628,7171600,6331000,6978611,7608840,9257820,10244300,0
DG(18:0_24:4),DG(42:4),DG,diacyl,(18:0_24:4),(42:4),700.6006,34.1857,C45 H80 O5,M+NH4,1,2,0,23.08,A,59018,85122,134090,160500,198014,193239,385980,282580,0
DG(18:0_24:7),DG(42:7),DG,diacyl,(18:0_24:7),(42:7),694.5536,29.8635,C45 H74 O5,M+H,1,2,0,15.38,A,883460,736310,1307400,1440100,1436900,1510800,1727800,1673000,0
DG(18:1_18:0),DG(36:1),DG,diacyl,(18:1_18:0),(36:1),622.5536,31.7805,C39 H74 O5,M+Na,1,5,8,7.69,C,842730,539070,627160,361490,1240500,1741000,2051100,1749300,6504.6
DG(18:1_18:1),DG(36:2),DG,diacyl,(18:1_18:1),(36:2),620.538,26.1578,C39 H72 O5,M+NH4,1,5,1,7.69,A,3217070,3253800,7232600,1073820,4902310,9679600,11221000,5679500,6335.799999999999
DG(18:1_20:1),DG(38:2),DG,diacyl,(18:1_20:1),(38:2),648.5693,31.1391,C41 H76 O5,M+NH4,1,2,1,23.08,A,739350,753747,1155760,781500,1385530,2195330,2704700,1331160,779.68
DG(18:1_20:3),DG(38:4),DG,diacyl,(18:1_20:3),(38:4),644.538,31.2506,C41 H72 O5,M+H,1,5,8,7.69,C,6032560,4912530,7189200,7839050,5462910,6037380,5891200,5034260,8285.99
DG(18:1_20:4),DG(38:5),DG,diacyl,(18:1_20:4),(38:5),642.5223,22.3278,C41 H70 O5,M+NH4,1,2,1,23.08,A,8785820,5799030,8035800,7745063,7597140,17847530,13312000,8158724,0
DG(18:1_22:1),DG(40:2),DG,diacyl,(18:1_22:1),(40:2),676.6006,35.3264,C43 H80 O5,M+NH4,1,2,1,92.31,A,865280,1043960,1164640,1392040,1551820,1766860,2909800,2480000,0
DG(18:1_22:6),DG(40:7),DG,diacyl,(18:1_22:6),(40:7),666.5223,21.2569,C43 H70 O5,M+NH4,1,1,1,23.08,A,1353080,1506540,1613510,2152088,1413610,2018772,2057127,1805240,0
DG(18:1_23:1),DG(41:2),DG,diacyl,(18:1_23:1),(41:2),690.6162,36.0566,C44 H82 O5,M+NH4,1,2,0,92.31,A,196600,217750,268730,333650,232170,282300,680150,570750,1258.7
DG(18:1_24:1),DG(42:2),DG,diacyl,(18:1_24:1),(42:2),704.6319,36.6214,C45 H84 O5,M+NH4,1,1,0,15.38,A,1106580,994630,1675860,1870860,2341110,3368700,3069400,3263100,1226.38
DG(18:1_25:1),DG(43:2),DG,diacyl,(18:1_25:1),(43:2),718.6475,37.2635,C46 H86 O5,M+NH4,1,1,0,15.38,A,65928,69755,96300,129680,130840,162260,197270,149480,995.84
DG(19:0_18:1),DG(37:1),DG,diacyl,(19:0_18:1),(37:1),636.5693,34.1303,C40 H76 O5,M+NH4,1,1,1,23.08,A,51052,71007,81682,103620,106000,143940,186300,169760,1.9812e-5
DG(20:0_18:1),DG(38:1),DG,diacyl,(20:0_18:1),(38:1),650.5849,35.4563,C41 H78 O5,M+NH4,1,4,1,15.38,A,406997.5,462257.1,586325.5,391467.2,570097,1310492.5,1360670.6,1516644.4,21136.2
DG(20:0_20:4),DG(40:4),DG,diacyl,(20:0_20:4),(40:4),672.5693,31.5489,C43 H76 O5,M+NH4,1,2,1,23.08,A,198641,250499,313103,400220,643560,669120,1105680,938610,0
DG(20:2_16:0),DG(36:2),DG,diacyl,(20:2_16:0),(36:2),620.538,27.1926,C39 H72 O5,M+NH4,1,5,1,7.69,B,500100,222700,767280,66982,815400,1347400,1130800,1138300,1056
DG(20:3_8:0),DG(28:3),DG,diacyl,(20:3_8:0),(28:3),506.3971,3.0516,C31 H54 O5,M+Na,1,1,0,7.69,C,31142,22522,39020,28432,33398,23498,22624,35679,3821.5
DG(20:4_20:4),DG(40:8),DG,diacyl,(20:4_20:4),(40:8),664.5067,18.969,C43 H68 O5,M+NH4,1,1,1,23.08,A,181010,152160,266880,220350,292580,294800,222660,265090,0
DG(20:4_22:6),DG(42:10),DG,diacyl,(20:4_22:6),(42:10),688.5067,18.2864,C45 H68 O5,M+NH4,1,1,1,53.85,A,1008900,1295500,1675600,1717000,1916700,1835000,1803200,1660000,6.4093e-7
DG(21:0_18:1),DG(39:1),DG,diacyl,(21:0_18:1),(39:1),664.6006,36.1745,C42 H80 O5,M+NH4,1,1,1,38.46,A,28831,26978,116020,152360,156870,287100,376260,293990,0
DG(22:0_16:1),DG(38:1),DG,diacyl,(22:0_16:1),(38:1),650.5849,35.5507,C41 H78 O5,M+NH4,1,4,1,7.69,A,450860,582440,581620,392480,563560,1307300,1422000,1509100,13177
DG(22:0_20:4),DG(42:4),DG,diacyl,(22:0_20:4),(42:4),700.6006,35.6023,C45 H80 O5,M+NH4,1,2,1,15.38,A,32008,56916,48657,68383,72723,105180,117280,141190,0
DG(22:3_20:3),DG(42:6),DG,diacyl,(22:3_20:3),(42:6),696.5693,33.7456,C45 H76 O5,M+H,1,1,6,7.69,C,15382,30544,30420,17349,59242,116280,131800,72726,0
DG(22:6_25:4),DG(47:10),DG,diacyl,(22:6_25:4),(47:10),758.5849,25.247,C50 H78 O5,M+NH4,1,1,0,23.08,C,1109400,688780,1718800,1892700,1532400,1771000,763110,1542000,0
DG(22:6_25:5),DG(47:11),DG,diacyl,(22:6_25:5),(47:11),756.5693,21.6624,C50 H76 O5,M+NH4,1,1,0,7.69,C,57683000,38173000,56114000,79778000,36483000,61473000,54549000,37422000,4519.4
DG(23:0_18:1),DG(41:1),DG,diacyl,(23:0_18:1),(41:1),692.6319,37.1763,C44 H84 O5,M+NH4,1,1,0,7.69,A,316085,410631,441843,678692,693604,970370,1052070,1142790,2630.07
DG(24:0_18:1),DG(42:1),DG,diacyl,(24:0_18:1),(42:1),706.6475,38.0999,C45 H86 O5,M+NH4,1,1,0,92.31,A,464830,639560,651760,668870,992970,1276900,789050,1536800,2663
DG(3:0_19:2),DG(22:2),DG,diacyl,(3:0_19:2),(22:2),424.3189,5.4044,C25 H44 O5,M+NH4,1,1,0,7.69,C,61050,58852,72322,81512,87002,84102,61529,65950,305.47
DG(38:3),DG(38:3),DG,diacyl,(38:3),(38:3),646.5536,29.2773,C41 H74 O5,M+NH4,1,3,7,7.69,C,37591,42645,23538,42627,58734,57104,86350,35269,4.0495e-7
DG(4:0_9:0),DG(13:0),DG,diacyl,(4:0_9:0),(13:0),302.2093,5.8416,C16 H30 O5,M+H,1,1,0,15.38,C,78019.84,87190,55074.8,119965,100744,80576.1,81348,82009,133348
DG(42:5),DG(42:5),DG,diacyl,(42:5),(42:5),698.5849,35.2407,C45 H78 O5,M+H,1,1,6,15.38,C,63152,40578,64752.652,115498.5,159657,303630,312097,278598,423.226
DG(O-15:0_22:1),DG(O-37:1),DG,alkyl-acyl,(O-15:0_22:1),(O-37:1),622.59,27.9088,C40 H78 O4,M+NH4,1,4,0,7.69,C,1796400,2517810,2300180,2033480,1187460,4846800,4798500,3484200,10085.400000000001
DG(O-15:1_22:0),DG(O-37:1),DG,alkyl-acyl,(O-15:1_22:0),(O-37:1),622.59,29.0752,C40 H78 O4,M+NH4,1,4,0,23.08,C,824730,841223,1857570,2513700,1440150,1526230,2449500,2107910,7100.9
DG(O-15:1_23:6),DG(O-38:7),DG,alkyl-acyl,(O-15:1_23:6),(O-38:7),624.5118,37.8614,C41 H68 O4,M+H,1,2,0,7.69,C,3514100,3619900,4626600,4855300,5124300,4618000,4437000,2945500,899.98
DG(O-15:1_23:7),DG(O-38:8),DG,alkyl-acyl,(O-15:1_23:7),(O-38:8),622.4961,37.283,C41 H66 O4,M+H,1,1,0,7.69,C,787760,630430,1048300,975930,1133700,995390,963980,943050,5859.9
DG(O-15:1_24:0),DG(O-39:1),DG,alkyl-acyl,(O-15:1_24:0),(O-39:1),650.6213,34.6659,C42 H82 O4,M+NH4,1,2,0,30.77,C,862670,881670,1299180,1258690,1201590,881275,1589490,1653030,14724.1
DG(O-16:0_18:1),DG(O-34:1),DG,alkyl-acyl,(O-16:0_18:1),(O-34:1),580.5431,23.9867,C37 H72 O4,M+H,1,2,0,7.69,C,988180,865000,1042880,1154320,1325660,1813160,2308800,1708760,221.9
DG(O-16:0_22:6),DG(O-38:6),DG,alkyl-acyl,(O-16:0_22:6),(O-38:6),626.5274,24.86,C41 H70 O4,M+NH4,1,2,0,38.46,B,586700,705270,920430,1190790,1077550,1662680,1390020,1203400,0
DG(O-17:0_19:0),DG(O-36:0),DG,alkyl-acyl,(O-17:0_19:0),(O-36:0),610.59,33.5101,C39 H78 O4,M+H,1,2,0,7.69,B,31067,22115,22790,52279,19796,94476,84851,110700,0.25455
DG(O-17:0_23:6),DG(O-40:6),DG,alkyl-acyl,(O-17:0_23:6),(O-40:6),654.5587,29.7708,C43 H74 O4,M+Na,2,3,0,15.38,B,66490,30866,85146,88458,87578,107970,88249,119300,0
DG(O-17:1_21:6),DG(O-38:7),DG,alkyl-acyl,(O-17:1_21:6),(O-38:7),624.5118,37.1147,C41 H68 O4,M+H,1,2,0,15.38,C,11503660,14613820,16661400,21781500,14510300,21058400,20171670,18639940,1895.44261
DG(O-18:1_20:1),DG(O-38:2),DG,alkyl-acyl,(O-18:1_20:1),(O-38:2),634.59,35.1299,C41 H78 O4,M+H,1,2,0,7.69,C,96476,96246,49003,163256,134151,104399.4,256669,171452,0
DG(O-19:1_18:0),DG(O-37:1),DG,alkyl-acyl,(O-19:1_18:0),(O-37:1),622.59,27.8543,C40 H78 O4,M+NH4,1,4,0,7.69,C,1717000,120570,114970,186570,24259,32774,239130,116720,153.25
DG(O-21:1_18:0),DG(O-39:1),DG,alkyl-acyl,(O-21:1_18:0),(O-39:1),650.6213,33.3171,C42 H82 O4,M+NH4,1,2,0,15.38,C,567123,501260,411406,420049,577010,828850,1107420,1122600,1860.8400000000001
DG(O-21:1_18:1),DG(O-39:2),DG,alkyl-acyl,(O-21:1_18:1),(O-39:2),648.6057,31.2446,C42 H80 O4,M+NH4,1,1,0,7.69,C,1561900,1480300,1593300,2836600,2021700,1902100,2300000,2376100,0
DG(O-21:2_18:1),DG(O-39:3),DG,alkyl-acyl,(O-21:2_18:1),(O-39:3),646.59,25.928,C42 H78 O4,M+NH4,1,1,0,7.69,C,4673600,1437920,4493000,5254200,5826200,5964000,9776400,7734400,0
DG(O-23:1),DG(O-23:1),DG,alkyl-acyl,(O-23:1),(O-23:1),426.3709,14.2864,C26 H50 O4,M+NH4,1,1,0,23.08,C,56722,67356,74940,60216,67962,76282,56278,63412,24368
DG(O-26:8_15:2),DG(O-41:10),DG,alkyl-acyl,(O-26:8_15:2),(O-41:10),660.5118,26.5993,C44 H68 O4,M+Na,1,1,0,7.69,C,467740,404490,443720,479190,430820,396520,408930,320420,0
DG(O-27:8_16:0),DG(O-43:8),DG,alkyl-acyl,(O-27:8_16:0),(O-43:8),692.5744,36.0668,C46 H76 O4,M+NH4,1,1,0,15.38,C,92541,160590,36794,80815,3021,3394.7,6724.9,4598.8,0
DG(O-28:1),DG(O-28:1),DG,alkyl-acyl,(O-28:1),(O-28:1),496.4492,19.0433,C31 H60 O4,M+NH4,1,1,0,7.69,C,26082,16396,8585.6,26234,37208,26980,17316,6820.7,23449
DG(O-29:1),DG(O-29:1),DG,alkyl-acyl,(O-29:1),(O-29:1),510.4648,19.4822,C32 H62 O4,M+NH4,1,1,0,7.69,C,96393,74957,62028,59806,73163,55762,24997,46687,566290
DG(O-36:0),DG(O-36:0),DG,alkyl-acyl,(O-36:0),(O-36:0),610.59,33.2154,C39 H78 O4,M+H,1,2,0,15.38,C,292554,266082,366690,379380,467756,508316,726000,682350,996.9000000000001
DG(O-38:2),DG(O-38:2),DG,alkyl-acyl,(O-38:2),(O-38:2),634.59,35.2083,C41 H78 O4,M+H,1,2,0,30.77,C,70672,84355,83527,107190,134280,240400,235960,171530,0
DG(O-38:3),DG(O-38:3),DG,alkyl-acyl,(O-38:3),(O-38:3),632.5744,35.3023,C41 H76 O4,M+H,1,1,0,7.69,C,49912,75540,122110,85115,96469,134740,310490,137770,0
DG(O-40:5),DG(O-40:5),DG,alkyl-acyl,(O-40:5),(O-40:5),656.5744,33.7438,C43 H76 O4,M+NH4,1,1,0,15.38,C,54135,82465,150140,114060,198320,264390,278100,244730,0
DG(O-40:6),DG(O-40:6),DG,alkyl-acyl,(O-40:6),(O-40:6),654.5587,28.585,C43 H74 O4,M+NH4,1,3,0,23.08,C,251950,345920,442840,476670,573120,331320,803480,649400,0
DG(O-41:11),DG(O-41:11),DG,alkyl-acyl,(O-41:11),(O-41:11),658.4961,36.5845,C44 H66 O4,M+H,1,1,0,7.69,C,107890,125830,160860,172070,174820,186680,185310,217000,0
DG(O-42:12),DG(O-42:12),DG,alkyl-acyl,(O-42:12),(O-42:12),670.4961,36.5834,C45 H66 O4,M+H,1,1,0,15.38,C,273080,269940,244240,245120,153380,114310,196460,327730,0
DG(O-46:12),DG(O-46:12),DG,alkyl-acyl,(O-46:12),(O-46:12),726.5587,32.8496,C49 H74 O4,M+NH4,1,1,0,15.38,C,154113,222448.4,369228,292447,322743,194028.6,417482,442541.4,35643.8
DG(O-5:0_13:1),DG(O-18:1),DG,alkyl-acyl,(O-5:0_13:1),(O-18:1),356.2927,9.9305,C21 H40 O4,M+NH4,1,1,0,15.38,C,33783,26273,38792,42637,47405,53717,44950,45762,44825
DG(O-7:0_14:1),DG(O-21:1),DG,alkyl-acyl,(O-7:0_14:1),(O-21:1),398.3396,11.3396,C24 H46 O4,M+NH4,1,1,0,7.69,C,719530,663400,650220,630860,634790,390500,400630,396240,504080
DG(P-13:1_12:0),DG(P-25:1),DG,alkenyl-acyl,(P-13:1_12:0),(P-25:1),452.3866,14.2668,C28 H52 O4,M+NH4,1,1,0,7.69,C,845500,520490,347630,462660,306570,524020,449420,160960,532470
DG(P-26:7),DG(P-26:7),DG,alkenyl-acyl,(P-26:7),(P-26:7),454.3083,36.6247,C29 H42 O4,M+H,1,1,0,46.15,C,125730,146260,165690,148430,164860,76982,175230,168040,0
DG(P-36:9),DG(P-36:9),DG,alkenyl-acyl,(P-36:9),(P-36:9),590.4335,36.6075,C39 H58 O4,M+H,1,1,0,30.77,C,122200,126920,178580,159050,157990,195720,173950,161410,0
FA(18:0),FA(18:0),FA,Straight chain fatty acids,(18:0),(18:0),284.2715,12.8991,C18 H36 O2,M-H,1,1,0,53.85,C,169610,155000,185150,230480,211970,231610,205820,212150,15429
FA(18:1),FA(18:1),FA,Unsaturated fatty acids,(18:1),(18:1),282.2559,10.8934,C18 H34 O2,M-H,1,1,3,23.08,C,106190,114440,141090,54900,136340,186830,164090,167470,6231.1
FA(20:3),FA(20:3),FA,Unsaturated fatty acids,(20:3),(20:3),306.2559,10.2542,C20 H34 O2,M-H,1,1,1,7.69,C,51968,63900,75026,75650,72646,47853,99522,77148,0
FA(20:4),FA(20:4),FA,Unsaturated fatty acids,(20:4),(20:4),304.2402,8.6807,C20 H32 O2,M-H,1,1,1,38.46,C,7885900,8209200,10059000,12455000,10575000,10352000,10119000,10615000,485.64
FA(20:5),FA(20:5),FA,Unsaturated fatty acids,(20:5),(20:5),302.2246,7.3202,C20 H30 O2,M-H,1,1,0,7.69,C,32116,25342,38268,25286,27719,24205,15202,27002,0
FA(22:4),FA(22:4),FA,Unsaturated fatty acids,(22:4),(22:4),332.2715,10.4538,C22 H36 O2,M-H,1,1,0,38.46,C,42869,49754,60859,74877,69974,69951,85171,82750,0
FA(22:5),FA(22:5),FA,Unsaturated fatty acids,(22:5),(22:5),330.2559,8.9187,C22 H34 O2,M-H,1,1,0,7.69,C,10239,12262,16947,15915,14166,23804,22667,19106,0
FA(22:6),FA(22:6),FA,Unsaturated fatty acids,(22:6),(22:6),328.2402,8.1897,C22 H32 O2,M-H,1,1,0,30.77,C,1115600,1268900,1038200,2067800,1710100,2127500,2179900,1910500,0
GM1(d36:1),GM1(d36:1),GM1,Gangliosides,(d36:1),(d36:1),1545.8767,15.9425,C73 H131 N3 O31,M+H,1,1,0,7.69,C,1606800,1044860,2010010,1273350,2264380,1858660,2031790,1299310,0
GM2(d36:1),GM2(d36:1),GM2,Gangliosides,(d36:1),(d36:1),1383.8238,16.2206,C67 H121 N3 O26,M+H,1,1,0,15.38,C,180750,156000,230870,242970,242820,242930,250490,225060,0
GM3(d36:1),GM3(d36:1),GM3,Gangliosides,(d36:1),(d36:1),1180.7445,16.0938,C59 H108 N2 O21,M+H,1,1,0,7.69,C,1217879,1463523,3432391,1841331,1681268,1425785,2796972,3384273,0
Hex1Cer(d17:0_23:2),Hex1Cer(d40:2),Hex1Cer,Ceramide monosaccharides,(d17:0_23:2),(d40:2),781.6432,22.0995,C46 H87 N1 O8,M+H,1,5,0,15.38,B,2828200,2451000,2945500,2898400,2785200,1716000,4318100,1428400,7006.7
Hex1Cer(d18:0_22:1),Hex1Cer(d40:1),Hex1Cer,Ceramide monosaccharides,(d18:0_22:1),(d40:1),783.6588,28.9592,C46 H89 N1 O8,M+H,1,4,0,7.69,B,6150.9,4173.5,7339.7,8270.1,5883.3,23859,32252,46176,0
Hex1Cer(d18:1_16:0),Hex1Cer(d34:1),Hex1Cer,Ceramide monosaccharides,(d18:1_16:0),(d34:1),699.5649,14.6246,C40 H77 N1 O8,M+H,1,1,0,7.69,B,788304,585126,1042470,1025800,779440.5,1537850,2455320,1670120,0
Hex1Cer(d18:1_18:0),Hex1Cer(d36:1),Hex1Cer,Ceramide monosaccharides,(d18:1_18:0),(d36:1),727.5962,16.6657,C42 H81 N1 O8,M+H,1,1,0,23.08,B,11160040,11479780,12833150,12802320,13682210,20809800,19604090,17285030,0
Hex1Cer(d18:1_18:1),Hex1Cer(d36:2),Hex1Cer,Ceramide monosaccharides,(d18:1_18:1),(d36:2),725.5806,14.9714,C42 H79 N1 O8,M+H,1,4,0,30.77,B,17237295,15496969,18383690,19596936,17976006,24989120,30118870,26780390,450.07
Hex1Cer(d18:1_19:0),Hex1Cer(d37:1),Hex1Cer,Ceramide monosaccharides,(d18:1_19:0),(d37:1),741.6119,21.177,C43 H83 N1 O8,M+H,1,1,0,30.77,B,602220,582380,471100,558990,661820,812980,1244360,971700,0
Hex1Cer(d18:1_20:0),Hex1Cer(d38:1),Hex1Cer,Ceramide monosaccharides,(d18:1_20:0),(d38:1),755.6275,23.0247,C44 H85 N1 O8,M+H,1,3,0,53.85,B,4819071,4616120,4926741,4730080,5693269,8338410,7081850,7040986,0
Hex1Cer(d18:1_20:1),Hex1Cer(d38:2),Hex1Cer,Ceramide monosaccharides,(d18:1_20:1),(d38:2),753.6119,22.0823,C44 H83 N1 O8,M+H,1,5,0,53.85,A,35115045.676,21713860,36936450,38029970,42310250,68058420,73389950,51404050,269608.03
Hex1Cer(d18:1_21:0),Hex1Cer(d39:1),Hex1Cer,Ceramide monosaccharides,(d18:1_21:0),(d39:1),769.6432,25.1679,C45 H87 N1 O8,M+H,1,2,0,23.08,B,4948120,5223410,5367900,5738020,4889930,7180410,6676500,5787940,0
Hex1Cer(d18:1_21:1),Hex1Cer(d39:2),Hex1Cer,Ceramide monosaccharides,(d18:1_21:1),(d39:2),767.6275,23.9594,C45 H85 N1 O8,M+H,1,4,0,30.77,B,16734700,14608800,12669740,12093900,12104470,24317000,23619400,21941200,0
Hex1Cer(d18:1_22:0),Hex1Cer(d40:1),Hex1Cer,Ceramide monosaccharides,(d18:1_22:0),(d40:1),783.6588,27.3025,C46 H89 N1 O8,M+H,1,4,0,30.77,B,87880996.8,97891012.3,88903183.9,61923204.6,82889968,174580986,174266850,139499248,0
Hex1Cer(d18:1_22:1),Hex1Cer(d40:2),Hex1Cer,Ceramide monosaccharides,(d18:1_22:1),(d40:2),781.6432,19.4305,C46 H87 N1 O8,M+H,1,5,0,7.69,B,296278243,186914508,280008221,252505700,357945471,510091980,553473909,426412143,22596.7041428
Hex1Cer(d18:1_22:2),Hex1Cer(d40:3),Hex1Cer,Ceramide monosaccharides,(d18:1_22:2),(d40:3),779.6275,18.7758,C46 H85 N1 O8,M+H,1,5,0,7.69,B,11383670,9407618,8325610,11235150,11497310,21138800,23268460,17336240,0.522903609
Hex1Cer(d18:1_23:0),Hex1Cer(d41:1),Hex1Cer,Ceramide monosaccharides,(d18:1_23:0),(d41:1),797.6745,29.924,C47 H91 N1 O8,M+H,1,2,0,23.08,B,45950275,48683308,57822367,67661910,85512680,80709300,132251950,76684910,0
Hex1Cer(d18:1_23:1),Hex1Cer(d41:2),Hex1Cer,Ceramide monosaccharides,(d18:1_23:1),(d41:2),795.6588,24.0995,C47 H89 N1 O8,M+H,1,3,0,7.69,B,39044600,32770200,40753100,40802530,44565500,66801300,76695400,54142700,0
Hex1Cer(d18:1_23:2),Hex1Cer(d41:3),Hex1Cer,Ceramide monosaccharides,(d18:1_23:2),(d41:3),793.6432,23.7289,C47 H87 N1 O8,M+H,1,3,0,23.08,B,7377900,5473800,8834100,8049800,7378500,10047300,15288600,10923300,0
Hex1Cer(d18:1_24:0),Hex1Cer(d42:1),Hex1Cer,Ceramide monosaccharides,(d18:1_24:0),(d42:1),811.6901,32.6638,C48 H93 N1 O8,M+H,1,2,0,69.23,B,22451350,24931320,24504570,24951566,36292232,49182150,101138920,87560770,0
Hex1Cer(d18:1_24:1),Hex1Cer(d42:2),Hex1Cer,Ceramide monosaccharides,(d18:1_24:1),(d42:2),809.6745,22.4137,C48 H91 N1 O8,M+H,1,5,0,53.85,B,783083730,781933950,901336200,691376810,971905690,1374017000,1514867560,1172676740,11340.6740281
Hex1Cer(d18:2_18:0),Hex1Cer(d36:2),Hex1Cer,Ceramide monosaccharides,(d18:2_18:0),(d36:2),725.5806,17.1769,C42 H79 N1 O8,M+H,1,4,0,30.77,B,410600,398740,508620,488920,270520,814900,1085700,876340,2.5072e-4
Hex1Cer(d18:2_22:0),Hex1Cer(d40:2),Hex1Cer,Ceramide monosaccharides,(d18:2_22:0),(d40:2),781.6432,22.9298,C46 H87 N1 O8,M+H,1,5,0,7.69,B,12032490,17227490,13905800,12957880,15636110,25845200,26848440,20965840,2302.8
Hex1Cer(d18:2_22:1),Hex1Cer(d40:3),Hex1Cer,Ceramide monosaccharides,(d18:2_22:1),(d40:3),779.6275,20.0828,C46 H85 N1 O8,M+H,1,5,0,23.08,B,4143768,6424694,6936104,5037110,10137660,13910880,16164870,9130190,0
Hex1Cer(d18:2_23:0),Hex1Cer(d41:2),Hex1Cer,Ceramide monosaccharides,(d18:2_23:0),(d41:2),795.6588,25.0173,C47 H89 N1 O8,M+H,1,3,0,7.69,C,13730920,12160710,14413040,13577250,16461300,24332900,26474300,21132600,0
Hex1Cer(d18:2_23:1),Hex1Cer(d41:3),Hex1Cer,Ceramide monosaccharides,(d18:2_23:1),(d41:3),793.6432,21.6769,C47 H87 N1 O8,M+H,1,3,0,7.69,C,7003430,8162150,9473940,8370560,11972810,16355160,22067210,13379680,0
Hex1Cer(d18:2_24:0),Hex1Cer(d42:2),Hex1Cer,Ceramide monosaccharides,(d18:2_24:0),(d42:2),809.6745,28.6136,C48 H91 N1 O8,M+H,1,5,0,23.08,B,5909770,5455610,6370260,6416030,10453400,14209710,11174500,11680300,0.238858
Hex1Cer(d18:2_24:1),Hex1Cer(d42:3),Hex1Cer,Ceramide monosaccharides,(d18:2_24:1),(d42:3),807.6588,19.9669,C48 H89 N1 O8,M+H,1,4,0,30.77,B,5608599.7,16596497,15127770,14227549.6,85018090,22589510,16580820,25659750,348.23
Hex1Cer(d19:1_23:2),Hex1Cer(d42:3),Hex1Cer,Ceramide monosaccharides,(d19:1_23:2),(d42:3),807.6588,21.7709,C48 H89 N1 O8,M+H,1,4,0,38.46,B,122758570,103335160,119074425,141010643,145955040,157187980,155405220,199315720,4.661e-7
Hex1Cer(d19:1_24:0),Hex1Cer(d43:1),Hex1Cer,Ceramide monosaccharides,(d19:1_24:0),(d43:1),825.7058,35.0104,C49 H95 N1 O8,M+H,1,2,0,92.31,B,1808900,2019100,1767100,1865600,2652000,3519600,3250800,3003100,0
Hex1Cer(d19:1_24:1),Hex1Cer(d43:2),Hex1Cer,Ceramide monosaccharides,(d19:1_24:1),(d43:2),823.6901,24.3249,C49 H93 N1 O8,M+H,1,3,0,38.46,B,25769760,15506230,17322960,22854480,32650430,27933610,48026858,22741363,0
Hex1Cer(d20:0_20:4),Hex1Cer(d40:4),Hex1Cer,Ceramide monosaccharides,(d20:0_20:4),(d40:4),777.6119,23.0479,C46 H83 N1 O8,M+H,1,1,0,7.69,C,88729,97490,54938,52772,122390,127670,143950,150320,0
Hex1Cer(d20:0_20:5),Hex1Cer(d40:5),Hex1Cer,Ceramide monosaccharides,(d20:0_20:5),(d40:5),775.5962,21.7592,C46 H81 N1 O8,M+H,1,1,0,7.69,C,3859700,4009300,5454800,5111400,1799200,1.0743e-5,2416100,1129400,4969.5
Hex1Cer(d20:0_22:3),Hex1Cer(d42:3),Hex1Cer,Ceramide monosaccharides,(d20:0_22:3),(d42:3),807.6588,29.2051,C48 H89 N1 O8,M+H,1,4,0,23.08,C,2368600,2526000,2023800,1667010,2383400,2377360,1661110,2676400,0
Hex1Cer(d20:1_23:1),Hex1Cer(d43:2),Hex1Cer,Ceramide monosaccharides,(d20:1_23:1),(d43:2),823.6901,34.11,C49 H93 N1 O8,M+H,1,3,0,30.77,B,2180260,2095770,17662800,2162190,2468830,3761890,3888190,25492700,0
Hex1Cer(d20:1_24:0),Hex1Cer(d44:1),Hex1Cer,Ceramide monosaccharides,(d20:1_24:0),(d44:1),839.7214,35.8045,C50 H97 N1 O8,M+H,1,1,0,69.23,B,154790,161430,91741,167130,240380,305670,294280,256040,0
Hex1Cer(d20:1_24:1),Hex1Cer(d44:2),Hex1Cer,Ceramide monosaccharides,(d20:1_24:1),(d44:2),837.7058,31.7351,C50 H95 N1 O8,M+H,1,2,0,15.38,B,2195898.4,2847662.4,3297819.4,4508443.3,4680346,7119952,8755634,5074936,0
Hex1Cer(d38:2),Hex1Cer(d38:2),Hex1Cer,Ceramide monosaccharides,(d38:2),(d38:2),753.6119,22.4039,C44 H83 N1 O8,M+H,1,5,0,7.69,C,1833700,775740,4711300,4388100,711910,2112200,2765300,1306900,65107
Hex1Cer(d40:2),Hex1Cer(d40:2),Hex1Cer,Ceramide monosaccharides,(d40:2),(d40:2),781.6432,22.011,C46 H87 N1 O8,M+H,1,5,0,15.38,C,1500100,1597900,1440900,2898400,1427200,2642500,5171700,2827700,4381
